samplename_index_lane readgroup_id readgroup_platform path_to_R1_fastq_file path_to_R2_fastq_file
ND325_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1130/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1130_S130_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1130/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1130_S130_L002_R2_001.fastq.gz
ND325_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1130/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1130_S130_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1130/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1130_S130_L003_R2_001.fastq.gz
ND325_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1131/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1131_S131_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1131/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1131_S131_L003_R2_001.fastq.gz
ND325_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1131/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1131_S131_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1131/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1131_S131_L001_R2_001.fastq.gz
ND325_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1131/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1131_S131_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1131/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1131_S131_L002_R2_001.fastq.gz
ND325_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1132/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1132_S132_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1132/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1132_S132_L003_R2_001.fastq.gz
ND325_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1132/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1132_S132_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1132/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1132_S132_L001_R2_001.fastq.gz
ND325_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1132/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1132_S132_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1132/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1132_S132_L002_R2_001.fastq.gz
ND326_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1133/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1133_S133_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1133/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1133_S133_L003_R2_001.fastq.gz
ND326_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1133/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1133_S133_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1133/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1133_S133_L001_R2_001.fastq.gz
ND326_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1133/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1133_S133_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1133/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1133_S133_L002_R2_001.fastq.gz
ND326_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1134/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1134_S134_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1134/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1134_S134_L002_R2_001.fastq.gz
ND326_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1134/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1134_S134_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1134/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1134_S134_L003_R2_001.fastq.gz
ND326_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1134/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1134_S134_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1134/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1134_S134_L001_R2_001.fastq.gz
ND326_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1135/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1135_S135_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1135/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1135_S135_L001_R2_001.fastq.gz
ND326_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1135/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1135_S135_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1135/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1135_S135_L003_R2_001.fastq.gz
ND326_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1135/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1135_S135_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1135/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1135_S135_L002_R2_001.fastq.gz
ND328_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1136/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1136_S136_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1136/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1136_S136_L001_R2_001.fastq.gz
ND328_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1136/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1136_S136_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1136/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1136_S136_L003_R2_001.fastq.gz
ND328_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1136/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1136_S136_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1136/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1136_S136_L002_R2_001.fastq.gz
ND328_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1137/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1137_S137_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1137/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1137_S137_L002_R2_001.fastq.gz
ND328_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1137/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1137_S137_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1137/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1137_S137_L003_R2_001.fastq.gz
ND328_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1137/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1137_S137_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1137/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1137_S137_L001_R2_001.fastq.gz
ND328_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1138/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1138_S138_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1138/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1138_S138_L001_R2_001.fastq.gz
ND328_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1138/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1138_S138_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1138/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1138_S138_L002_R2_001.fastq.gz
ND328_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1138/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1138_S138_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1138/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1138_S138_L003_R2_001.fastq.gz
ND329_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1139/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1139_S139_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1139/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1139_S139_L002_R2_001.fastq.gz
ND329_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1139/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1139_S139_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1139/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1139_S139_L003_R2_001.fastq.gz
ND329_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1139/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1139_S139_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1139/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1139_S139_L001_R2_001.fastq.gz
ND329_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1140/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1140_S140_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1140/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1140_S140_L001_R2_001.fastq.gz
ND329_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1140/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1140_S140_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1140/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1140_S140_L003_R2_001.fastq.gz
ND329_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1140/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1140_S140_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1140/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1140_S140_L002_R2_001.fastq.gz
ND329_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1141/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1141_S141_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1141/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1141_S141_L001_R2_001.fastq.gz
ND329_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1141/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1141_S141_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1141/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1141_S141_L003_R2_001.fastq.gz
ND329_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1141/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1141_S141_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1141/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1141_S141_L002_R2_001.fastq.gz
ND334_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1142/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1142_S142_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1142/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1142_S142_L001_R2_001.fastq.gz
ND334_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1142/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1142_S142_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1142/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1142_S142_L002_R2_001.fastq.gz
ND334_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1142/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1142_S142_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1142/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1142_S142_L003_R2_001.fastq.gz
ND334_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1143/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1143_S143_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1143/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1143_S143_L001_R2_001.fastq.gz
ND334_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1143/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1143_S143_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1143/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1143_S143_L003_R2_001.fastq.gz
ND334_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1143/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1143_S143_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1143/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1143_S143_L002_R2_001.fastq.gz
ND334_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1144/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1144_S144_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1144/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1144_S144_L003_R2_001.fastq.gz
ND334_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1144/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1144_S144_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1144/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1144_S144_L002_R2_001.fastq.gz
ND334_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1144/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1144_S144_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1144/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1144_S144_L001_R2_001.fastq.gz
ND336_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1145/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1145_S145_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1145/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1145_S145_L002_R2_001.fastq.gz
ND336_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1145/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1145_S145_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1145/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1145_S145_L001_R2_001.fastq.gz
ND336_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1145/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1145_S145_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1145/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1145_S145_L003_R2_001.fastq.gz
ND336_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1146/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1146_S146_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1146/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1146_S146_L003_R2_001.fastq.gz
ND336_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1146/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1146_S146_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1146/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1146_S146_L002_R2_001.fastq.gz
ND336_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1146/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1146_S146_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1146/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1146_S146_L001_R2_001.fastq.gz
ND336_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1147/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1147_S147_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1147/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1147_S147_L003_R2_001.fastq.gz
ND336_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1147/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1147_S147_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1147/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1147_S147_L001_R2_001.fastq.gz
ND336_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1147/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1147_S147_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1147/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1147_S147_L002_R2_001.fastq.gz
ND337_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1148/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1148_S148_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1148/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1148_S148_L001_R2_001.fastq.gz
ND337_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1148/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1148_S148_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1148/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1148_S148_L002_R2_001.fastq.gz
ND337_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1148/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1148_S148_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1148/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1148_S148_L003_R2_001.fastq.gz
